client_id,items_ordered,rating
906801,3186681,1
906801,3186736,1
906801,1432031,1
906801,1233965,1
906801,40703,1
906801,854693,1
906801,3186748,1
906801,3186675,1
906801,2451,1
906801,1945,1
906801,55928,1
906801,55802,1
906801,3422184,1
906801,55897,1
906801,55919,1
906801,672816,1
906801,670901,1
906801,34314,1
906801,40705,1
906801,873767,1
1035558,3066941,1
1035558,3066944,1
1035558,3066964,1
1035558,3066937,1
1035558,3066973,1
1035558,23242,1
1035558,23200,1
1035558,23265,1
1035558,29570,1
1035558,5774,1
1035558,318139,1
1035558,1203428,1
1035558,1063326,1
1035558,1063328,1
1035558,1063541,1
1035558,1257804,1
1035558,861966,1
1035558,861960,1
1035558,1257359,1
1035558,1257801,1
1035558,14273,1
1035558,14291,1
1035558,936782,1
1035558,932207,1
1035558,2559029,1
1035558,2559105,1
1035558,2559216,1
1035558,961140,1
1035558,961199,1
1035558,961145,1
1035558,2559166,1
1035558,2559192,1
1035558,2925244,1
1035558,2926883,1
1035558,2927204,1
1035558,23199,1
1035558,318134,1
1035558,14287,1
1035558,2559189,1
1035558,2559127,1
1035558,14303,1
1035558,14318,1
1035558,1062858,1
1035558,1601488,1
1035558,1601499,1
1035558,2618977,1
1035558,2559143,1
1035558,1063544,1
1035558,1062799,1
1035558,1300180,1
1035558,1299976,1
1035558,3345885,1
1035558,1051234,1
1035558,1052773,1
1035558,1051238,1
1035558,1062806,1
1035558,1063336,1
1035558,14281,1
1035558,1051181,1
1035558,2559145,1
1035558,1063324,1
1035558,2925248,1
1035558,3469834,1
1035558,5783,1
1035558,5816,1
1035558,319614,1
1035558,6733,1
1035558,6723,1
1035558,3035970,1
1035558,961143,1
1035558,1063429,1
1035558,861550,1
1035558,861566,1
1035558,3469832,1
1035558,1051140,1
4878268,19501,1
4878268,19687,1
4878268,19465,1
4878268,1475711,1
4878268,1475679,1
4878268,1475559,1
4878268,1896816,1
4878268,1896965,1
4878268,1896971,1
4878268,2275967,1
4878268,2275562,1
4878268,14761,1
4878268,19386,1
4878268,14780,1
4878268,14728,1
4878268,14698,1
4878268,19353,1
4878268,19680,1
4878268,3255885,1
4878268,19522,1
4878268,20199,1
4878268,19972,1
4878268,19516,1
4878268,20432,1
4878268,1372100,1
4878268,279497,1
4878268,14713,1
4878268,14765,1
4878268,20070,1
4878268,1824321,1
4878268,1824287,1
4878268,1824278,1
4878268,1824276,1
4878268,1824466,1
4878268,1824310,1
4878268,1824344,1
4878268,1917545,1
4878268,10180,1
4878268,1917621,1
4878268,728828,1
4878268,728849,1
4878268,1898452,1
4878268,20184,1
4878268,19689,1
4878268,1475726,1
4878268,1475745,1
4878268,1475800,1
4878268,1475881,1
4878268,1475813,1
4878268,14756,1
4878268,19356,1
4878268,14796,1
4878268,14742,1
4878268,19510,1
4878268,2575746,1
4878268,3479676,1
4878268,2575705,1
4878268,3479706,1
4878268,2575726,1
4878268,2669660,1
4878268,3479677,1
4878268,2665090,1
4878268,2575752,1
4878268,20198,1
4878268,169517,1
4878268,24636,1
4878268,24616,1
4878268,24571,1
4878268,3210462,1
4878268,1043055,1
4878268,3609381,1
4878268,3609383,1
4878268,2105008,1
4878268,2105019,1
4878268,2105592,1
4878268,2105303,1
4878268,2105026,1
4878268,19704,1
4878268,1835271,1
4878268,1835334,1
4878268,1836052,1
4878268,16059,1
4878268,16069,1
4878268,16054,1
4878268,16203,1
4878268,16140,1
4878268,1824311,1
4878268,1824293,1
4878268,1475685,1
4878268,19385,1
4878268,19375,1
4878268,1475903,1
4878268,572996,1
4878268,572999,1
4878268,573039,1
4878268,573021,1
4878268,573038,1
4878268,572983,1
4878268,573010,1
4878268,573002,1
4878268,1896970,1
4878268,279379,1
4878268,279492,1
4878268,279349,1
4878268,279348,1
4878268,3609396,1
4878268,1475556,1
363,86731,1
363,33513,1
363,33510,1
363,33505,1
363,33422,1
363,1052760,1
363,1051270,1
363,1051238,1
363,1051157,1
363,6702,1
363,6709,1
363,3035970,1
363,6705,1
363,2925248,1
363,2926303,1
363,2926875,1
363,1223682,1
363,1223731,1
363,1223684,1
363,1223714,1
363,1063363,1
363,1063326,1
363,1063404,1
363,1063551,1
363,1601506,1
363,1601488,1
363,1601508,1
363,2815945,1
363,1077648,1
363,1077731,1
363,1077626,1
363,1934782,1
363,2603961,1
363,1934774,1
363,866204,1
363,866055,1
363,866219,1
363,866062,1
363,1997537,1
363,1997350,1
363,1997381,1
363,1997555,1
363,1077666,1
363,1077702,1
363,1077660,1
363,1077683,1
363,344475,1
363,344456,1
363,344450,1
363,455682,1
363,455838,1
363,24605,1
363,1042981,1
363,24695,1
363,596846,1
363,24550,1
363,24411,1
363,24486,1
363,24472,1
363,24479,1
363,24424,1
363,24464,1
363,3230429,1
363,3230185,1
363,3066952,1
363,3066929,1
363,1475879,1
363,1475549,1
363,3177489,1
363,3177262,1
363,3176755,1
363,3174204,1
363,455839,1
363,1601490,1
363,1601487,1
363,3066941,1
363,3008259,1
363,3008244,1
363,1077620,1
363,1077633,1
363,1077634,1
363,3215644,1
363,3216404,1
363,3216094,1
363,1063369,1
363,1063537,1
363,1062797,1
363,1063324,1
363,1062841,1
363,1875621,1
363,1875374,1
363,1875363,1
363,61165,1
363,61167,1
363,61163,1
363,61190,1
363,1223636,1
363,1223739,1
363,1757917,1
363,1223666,1
363,24421,1
363,297992,1
363,298108,1
363,1063544,1
363,1063477,1
363,1063336,1
363,1063408,1
363,1062800,1
363,1062221,1
363,16038,1
363,16074,1
363,1456679,1
363,24469,1
363,3008276,1
363,2987279,1
363,2987410,1
363,2987458,1
363,1062865,1
363,3694867,1
363,3694861,1
363,3694896,1
363,3694905,1
363,1063325,1
363,1475702,1
363,1475716,1
363,1475800,1
363,1475562,1
363,3694868,1
363,2927204,1
363,3469801,1
3119140,526698,1
3119140,1963204,1
3119140,1964135,1
3119140,1963147,1
3119140,4974,1
3119140,5030,1
3119140,5040,1
3119140,4943,1
3119140,4976,1
3119140,4945,1
3119140,4969,1
3119140,4971,1
3119140,526849,1
3119140,840087,1
3119140,5014,1
3119140,5032,1
3119140,2575761,1
3119140,2575883,1
3119140,2901790,1
3119140,2901871,1
3119140,2901915,1
3119140,2901488,1
3119140,2901748,1
3119140,2901882,1
3119140,2901853,1
3119140,579382,1
3119140,1461295,1
3119140,579401,1
3119140,2293424,1
3119140,1984410,1
3119140,2293393,1
3119140,1824274,1
3119140,1824305,1
3119140,1824300,1
3119140,1824466,1
3119140,2901588,1
3119140,2901838,1
3119140,3254220,1
3119140,526661,1
3119140,526725,1
3119140,1982389,1
3119140,2293433,1
3119140,2534976,1
3119140,4970,1
3119140,5042,1
3119140,539161,1
3119140,840096,1
3119140,1634628,1
3119140,1634689,1
3119140,1634511,1
3119140,1634532,1
3119140,1634533,1
3119140,526810,1
3119140,2157328,1
3119140,2157209,1
3119140,2157210,1
3119140,2244565,1
3119140,4972,1
3119140,4947,1
3119140,2575889,1
3119140,2575806,1
3119140,578547,1
3119140,578538,1
3119140,579391,1
3119140,577819,1
3119140,36388,1
3119140,36361,1
3119140,36359,1
3119140,2622907,1
3119140,1824334,1
3119140,1824400,1
3119140,526726,1
3119140,36377,1
3119140,36391,1
3119140,1824421,1
3119140,1824420,1
3119140,1824344,1
3119140,1980935,1
3119140,2293376,1
3119140,1984420,1
3119140,1824413,1
3119140,1824286,1
3119140,1824287,1
3119140,1824313,1
3119140,1824282,1
3119140,1824423,1
3119140,1824276,1
3119140,2293441,1
3119140,2293429,1
3119140,2293426,1
3119140,1824438,1
3119140,1824278,1
3119140,2575752,1
3119140,2575834,1
3119140,3414350,1
3119140,3414363,1
3119140,3413415,1
3119140,4403,1
3119140,4412,1
3119140,4416,1
3119140,1824406,1
3119140,1666629,1
3119140,1635011,1
3119140,2535023,1
3119140,1984438,1
3119140,579172,1
3119140,1980939,1
3119140,2293439,1
3119140,2293425,1
3119140,3604192,1
3119140,3603853,1
3119140,3604174,1
3119140,1824283,1
3119140,4372,1
3119140,579390,1
3119140,579396,1
3119140,3480282,1
3119140,3551746,1
3119140,1984404,1
3119140,1982353,1
3119140,1984421,1
3119140,3480289,1
3119140,2733531,1
3119140,1982398,1
3119140,1984446,1
3119140,3551760,1
3119140,2575832,1
3119140,2669660,1
3119140,1634515,1
3119140,1634634,1
3119140,1824289,1
3119140,512854,1
3119140,14745,1
3119140,14715,1
3119140,14795,1
3119140,1824275,1
3119140,579403,1
3119140,2293383,1
3119140,2293389,1
3119140,1824310,1
3119140,1824281,1
3119140,1984448,1
3119140,2293384,1
3119140,1824311,1
3119140,1824412,1
3119140,2293387,1
3119140,1824402,1
3119140,962508,1
3119140,962095,1
3119140,3604062,1
3119140,3604016,1
3119140,3604205,1
5070752,2019873,1
5070752,2019966,1
5070752,2019933,1
5070752,2019926,1
5070752,1475559,1
5070752,1475730,1
5070752,1475731,1
5070752,1475735,1
5070752,663311,1
5070752,678779,1
5070752,246473,1
5070752,246310,1
5070752,297992,1
5070752,2122696,1
5070752,2127443,1
5070752,1715839,1
5070752,1062800,1
5070752,1063537,1
5070752,1063324,1
5070752,692848,1
5070752,1279691,1
5070752,3071366,1
5070752,1475749,1
5070752,1475903,1
5070752,1134197,1
5070752,1134336,1
5070752,1135423,1
5070752,1475556,1
5070752,1475744,1
5070752,1475743,1
5070752,3333738,1
5070752,1279709,1
5070752,2019971,1
5070752,1475732,1
5070752,1134229,1
5070752,1134349,1
5070752,3037147,1
5070752,3037206,1
5070752,1964138,1
5070752,1963170,1
5070752,1963145,1
5070752,1963280,1
5070752,1964135,1
5070752,1963172,1
5070752,1279700,1
5070752,1063408,1
5070752,1062841,1
5070752,2019931,1
5070752,2019976,1
5070752,1475680,1
5070752,1062797,1
5070752,18856,1
5070752,1475679,1
5070752,1063334,1
5070752,2640,1
5070752,43452,1
5070752,2671,1
5070752,1279683,1
5070752,1279713,1
5070752,3333741,1
5070752,1063321,1
5070752,1062858,1
5070752,692850,1
5070752,2813845,1
5070752,3413794,1
5070752,3413423,1
5070752,3413374,1
5070752,1063336,1
5070752,1475722,1
5070752,1475822,1
5070752,1475715,1
5070752,18833,1
5070752,573002,1
5070752,572999,1
5070752,572980,1
5070752,573015,1
5070752,573021,1
5070752,3785908,1
410579,36361,1
410579,36387,1
410579,1400288,1
410579,36392,1
410579,3120,1
410579,3139,1
410579,3090,1
410579,61416,1
410579,3182,1
410579,3088,1
410579,1171069,1
410579,1171060,1
410579,539161,1
410579,1171070,1
410579,2622895,1
410579,136476,1
410579,136729,1
410579,136745,1
410579,136673,1
410579,1618412,1
410579,136747,1
410579,136445,1
410579,526719,1
410579,526844,1
410579,3076858,1
410579,840081,1
410579,136511,1
410579,136675,1
410579,136742,1
410579,136752,1
410579,2314667,1
410579,8854,1
410579,1793438,1
410579,3075,1
410579,1928430,1
410579,1928354,1
410579,136443,1
410579,136499,1
410579,136728,1
410579,526724,1
410579,136450,1
410579,136512,1
410579,136746,1
410579,3076859,1
410579,526757,1
410579,3076857,1
410579,3068,1
410579,2901814,1
410579,2901857,1
410579,2901871,1
410579,1658920,1
410579,1169827,1
410579,2622899,1
410579,8835,1
410579,8830,1
410579,8847,1
410579,35568,1
410579,3087,1
410579,3186,1
410579,624509,1
410579,2817985,1
410579,840049,1
410579,1171067,1
410579,526804,1
247595,1750113,1
247595,1750053,1
247595,1750037,1
247595,1750041,1
247595,1750131,1
247595,900531,1
247595,918558,1
247595,918506,1
247595,900555,1
247595,1357655,1
247595,1357970,1
247595,1357760,1
247595,1357739,1
247595,1357762,1
247595,1357672,1
247595,2628047,1
247595,1357648,1
247595,2628045,1
247595,1357627,1
247595,1357777,1
247595,1357753,1
247595,1357623,1
247595,817644,1
247595,1357845,1
247595,1357611,1
247595,1357617,1
247595,2628044,1
247595,1036,1
247595,1032,1
247595,1357750,1
247595,2628048,1
247595,1357814,1
247595,1814915,1
247595,1357731,1
247595,3226067,1
247595,1066,1
247595,3230033,1
247595,3230160,1
247595,900514,1
247595,1037,1
247595,900552,1
247595,918529,1
247595,3230114,1
247595,918526,1
247595,900545,1
1131557,2928,1
1131557,2970,1
1131557,3009,1
1131557,3948,1
1131557,3011,1
1131557,306132,1
1131557,29087,1
1131557,29125,1
1131557,1052724,1
1131557,1051170,1
1131557,3027,1
1131557,29121,1
1131557,1021664,1
1131557,1021760,1
1131557,1021705,1
1131557,9563,1
1131557,2933,1
1131557,2991,1
1131557,4414,1
1131557,4406,1
1131557,995097,1
1131557,4378,1
1131557,2918,1
1131557,2826394,1
1131557,2826270,1
1131557,2826399,1
1131557,2826406,1
1131557,2998,1
1131557,1989785,1
1131557,1875498,1
1131557,1989786,1
1131557,1875979,1
1131557,1902010,1
1131557,663293,1
1131557,664502,1
1131557,678777,1
1131557,15392,1
1131557,15363,1
1131557,15404,1
1131557,29102,1
1131557,570703,1
1131557,571061,1
1131557,571471,1
1131557,571022,1
1131557,2403580,1
1131557,571758,1
1131557,927672,1
1131557,29109,1
1131557,1052728,1
334873,24573,1
334873,24636,1
334873,1349503,1
334873,3040531,1
334873,24538,1
334873,1824276,1
334873,1824310,1
334873,1824423,1
334873,1835300,1
334873,1836060,1
334873,2293382,1
334873,2293383,1
334873,1980931,1
334873,1984404,1
334873,888172,1
334873,1302521,1
334873,872827,1
334873,872810,1
334873,3008257,1
334873,3008275,1
334873,3008241,1
334873,57966,1
334873,57981,1
334873,57987,1
334873,1835292,1
334873,1051844,1
334873,1052705,1
334873,55626,1
334873,55895,1
334873,2000006,1
334873,2000005,1
334873,2466038,1
334873,2000015,1
334873,550333,1
334873,550424,1
334873,1635986,1
334873,24409,1
334873,24478,1
334873,24449,1
334873,24498,1
334873,1205868,1
334873,26562,1
334873,94423,1
334873,1479726,1
334873,26583,1
334873,1321600,1
334873,1321594,1
334873,1321606,1
334873,1934643,1
334873,1934768,1
334873,1939100,1
334873,1980939,1
334873,2293424,1
334873,2293393,1
334873,2535027,1
334873,1982947,1
334873,4372,1
334873,4386,1
334873,4406,1
334873,495301,1
334873,1685328,1
334873,459330,1
334873,597853,1
334873,1223648,1
334873,1223665,1
334873,1223742,1
334873,2827120,1
334873,2827106,1
334873,2826410,1
334873,2826402,1
334873,2824260,1
334873,3008293,1
334873,3008252,1
334873,3008245,1
334873,16040,1
334873,16081,1
334873,16083,1
334873,664577,1
334873,1738756,1
334873,1738510,1
334873,1738737,1
334873,1738735,1
334873,1738694,1
334873,1737950,1
334873,1738683,1
334873,61178,1
334873,61166,1
334873,771311,1
334873,61190,1
334873,24445,1
334873,24456,1
334873,1835302,1
334873,14287,1
334873,14307,1
334873,14304,1
334873,2575705,1
334873,2575770,1
334873,2575865,1
334873,2575895,1
334873,2575875,1
334873,21147,1
334873,21199,1
334873,21163,1
334873,21238,1
334873,14728,1
334873,14712,1
334873,19386,1
334873,14798,1
334873,1917636,1
334873,10130,1
334873,1918678,1
334873,459310,1
334873,597790,1
334873,1477189,1
334873,1477112,1
334873,1477198,1
334873,2293433,1
334873,1223728,1
334873,1223664,1
334873,24422,1
334873,1413375,1
334873,1824404,1
334873,1824390,1
334873,1824344,1
334873,1279689,1
334873,3097652,1
334873,1279692,1
334873,2816242,1
334873,3462024,1
334873,3462059,1
334873,3462068,1
334873,3008277,1
334873,1896660,1
334873,1898364,1
334873,1896961,1
334873,1898449,1
334873,1896674,1
334873,2575835,1
334873,2575893,1
334873,2575910,1
334873,2019948,1
334873,2019970,1
334873,2019982,1
334873,2019942,1
334873,2019926,1
334873,2019976,1
334873,14273,1
334873,55730,1
334873,55744,1
334873,962097,1
334873,962456,1
334873,962491,1
334873,962552,1
334873,962562,1
334873,597799,1
334873,459368,1
334873,1824466,1
334873,1824421,1
334873,1917188,1
334873,1917562,1
334873,597793,1
334873,597851,1
334873,24441,1
334873,1824436,1
334873,1824412,1
334873,1824406,1
334873,459336,1
334873,3464543,1
334873,3467071,1
334873,2824254,1
334873,2826253,1
334873,2827097,1
334873,2931339,1
334873,2931344,1
334873,55608,1
334873,1052703,1
334873,55906,1
334873,374178,1
334873,1673931,1
334873,1673997,1
334873,1715838,1
334873,813264,1
334873,813256,1
334873,813270,1
334873,813276,1
334873,816653,1
334873,816688,1
334873,816753,1
334873,572194,1
334873,1456913,1
334873,1824402,1
334873,24411,1
334873,24442,1
334873,24495,1
334873,24459,1
334873,3609395,1
334873,3609396,1
334873,3609394,1
334873,2825907,1
334873,816650,1
334873,816771,1
334873,2813726,1
334873,2813801,1
334873,2813758,1
334873,2986811,1
334873,10145,1
334873,1969073,1
334873,1969072,1
334873,625207,1
334873,625196,1
334873,1969055,1
334873,55616,1
334873,14284,1
334873,572996,1
334873,1036818,1
334873,1031274,1
334873,962095,1
334873,962425,1
334873,813249,1
334873,303010,1
334873,83383,1
334873,84273,1
334873,3008263,1
334873,55824,1
334873,55778,1
334873,55923,1
334873,24458,1
334873,24493,1
334873,2815941,1
334873,3066944,1
334873,3230312,1
334873,3230710,1
334873,3066929,1
334873,459323,1
334873,459353,1
334873,3462027,1
334873,3125678,1
334873,3125724,1
334873,3125765,1
334873,3125779,1
334873,3125797,1
334873,1836061,1
334873,2931324,1
334873,2931332,1
412091,1052724,1
412091,1051267,1
412091,1051229,1
412091,1894496,1
412091,1895104,1
412091,1895085,1
412091,1895049,1
412091,7168,1
412091,7451,1
412091,1516483,1
412091,7428,1
412091,7465,1
412091,1895051,1
412091,1051264,1
412091,1051159,1
412091,1051339,1
412091,1453946,1
412091,1454004,1
412091,1453994,1
412091,1894421,1
412091,731013,1
412091,1051274,1
412091,1051155,1
412091,1894572,1
412091,1895076,1
412091,1051284,1
412091,326552,1
412091,326442,1
412091,326504,1
412091,326584,1
412091,3080435,1
412091,61166,1
412091,61189,1
412091,61171,1
412091,1453988,1
412091,3055885,1
412091,1453993,1
412091,597900,1
412091,597739,1
412091,597888,1
412091,597917,1
412091,2931316,1
412091,2931352,1
412091,1051277,1
412091,7410,1
412091,7457,1
412091,2431267,1
412091,2431269,1
412091,597726,1
412091,597909,1
412091,813255,1
412091,813268,1
412091,813263,1
412091,1454102,1
412091,813264,1
412091,813247,1
412091,2263089,1
412091,597899,1
412091,1051236,1
412091,1454041,1
412091,1453967,1
412091,7452,1
412091,360174,1
412091,360164,1
412091,1051238,1
412091,1051156,1
412091,3056628,1
412091,1453976,1
412091,1453951,1
412091,3614947,1
412091,1051240,1
412091,7421,1
412091,1052735,1
988592,1557208,1
988592,1557058,1
988592,1475679,1
988592,1475700,1
988592,238139,1
988592,238176,1
988592,1475562,1
988592,1475709,1
988592,1475780,1
988592,1475547,1
988592,2631055,1
988592,2633973,1
988592,2633979,1
988592,2633977,1
988592,1381006,1
988592,1380897,1
988592,1380969,1
988592,1380928,1
988592,1380984,1
988592,1475702,1
988592,1475711,1
988592,1475713,1
988592,1475715,1
988592,29109,1
988592,29123,1
988592,29120,1
988592,1557161,1
988592,1557154,1
988592,1557165,1
988592,1475696,1
988592,1475693,1
988592,1475698,1
988592,1475736,1
988592,1475737,1
988592,1475741,1
988592,1475705,1
988592,3179216,1
988592,3204684,1
988592,1066358,1
988592,14849,1
988592,1475898,1
988592,1475894,1
988592,1557338,1
988592,516008,1
988592,516010,1
988592,1475903,1
988592,3179274,1
988592,3179240,1
988592,3432318,1
988592,3179160,1
988592,3179224,1
988592,3179320,1
988592,1475686,1
988592,3179230,1
988592,1085796,1
988592,1085813,1
988592,664455,1
988592,664456,1
988592,678777,1
988592,18145,1
988592,1557287,1
988592,1475707,1
988592,3178914,1
988592,3178948,1
988592,1112180,1
988592,3075755,1
988592,1112212,1
988592,1475695,1
988592,1475694,1
988592,1475561,1
988592,1475789,1
988592,1579876,1
988592,1579842,1
988592,1579834,1
988592,1579846,1
988592,1579829,1
988592,1557337,1
988592,1557272,1
988592,2867912,1
988592,7162,1
988592,1516133,1
988592,1475787,1
988592,1516473,1
988592,7420,1
988592,2872072,1
988592,7755,1
988592,72589,1
988592,7185,1
988592,587990,1
988592,582084,1
988592,582080,1
988592,7459,1
988592,7182,1
988592,3178939,1
988592,738040,1
988592,684233,1
988592,684189,1
988592,2094912,1
988592,1689561,1
988592,1691482,1
988592,1688612,1
988592,2095116,1
988592,1691450,1
988592,2095107,1
988592,2095154,1
988592,3629806,1
988592,7765,1
988592,14853,1
988592,7166,1
988592,3524706,1
988592,3524878,1
988592,3524897,1
988592,3524810,1
988592,3179086,1
988592,1552742,1
988592,1552744,1
988592,1557081,1
988592,856731,1
988592,856453,1
988592,1557336,1
988592,1557275,1
988592,3604013,1
988592,3604067,1
988592,3603890,1
988592,3604168,1
988592,3604205,1
988592,1597323,1
988592,24697,1
988592,1581169,1
988592,26455,1
988592,3388541,1
988592,3948514,1
650837,1347803,1
650837,1348199,1
650837,1347842,1
650837,1552746,1
650837,1552755,1
650837,1552756,1
650837,1552727,1
650837,1552763,1
650837,1347775,1
650837,1694518,1
650837,1694683,1
650837,1694767,1
650837,1694507,1
650837,1694777,1
650837,1694938,1
650837,1864691,1
650837,1347534,1
650837,1348111,1
650837,1348131,1
650837,1347824,1
650837,24478,1
650837,24440,1
650837,24485,1
650837,24469,1
650837,24441,1
650837,1694743,1
650837,1694781,1
650837,1348129,1
650837,1085908,1
650837,1085797,1
650837,1371306,1
650837,1371329,1
650837,1371529,1
650837,1371532,1
650837,1371511,1
650837,1371506,1
650837,1864692,1
650837,1085799,1
650837,1085830,1
650837,3230417,1
650837,3066941,1
650837,3230218,1
650837,3230710,1
650837,1694785,1
650837,1694562,1
650837,1694772,1
650837,24437,1
650837,24413,1
650837,856442,1
650837,2502013,1
650837,856751,1
650837,860595,1
650837,1085895,1
650837,3049681,1
650837,570703,1
650837,571016,1
650837,571763,1
650837,570990,1
650837,3230788,1
650837,1085811,1
650837,1348096,1
650837,1347812,1
650837,55944,1
650837,1575204,1
650837,55943,1
650837,2987294,1
650837,2987357,1
650837,2987475,1
650837,2987410,1
650837,2987436,1
650837,24438,1
650837,1694765,1
650837,3387799,1
650837,872827,1
650837,872810,1
650837,888172,1
650837,872839,1
650837,3230235,1
650837,3230429,1
650837,3066942,1
650837,29158,1
650837,1021404,1
650837,29108,1
650837,3066947,1
650837,3230784,1
650837,45013,1
650837,1694718,1
650837,3066968,1
650837,3066946,1
650837,2931313,1
650837,2931327,1
650837,2931314,1
650837,2931345,1
650837,3066971,1
650837,3230756,1
650837,3230228,1
650837,3230682,1
650837,24409,1
650837,24450,1
650837,24479,1
650837,2931348,1
650837,1279688,1
650837,1279700,1
650837,2931319,1
650837,1475732,1
650837,1475746,1
650837,1475884,1
650837,1475898,1
650837,1475702,1
650837,1475689,1
650837,1475696,1
650837,45010,1
650837,29100,1
650837,3129615,1
650837,3129686,1
650837,5888,1
650837,9402,1
650837,9375,1
650837,318179,1
650837,2168373,1
650837,5869,1
650837,1865516,1
650837,3066955,1
650837,2931342,1
650837,1021755,1
650837,1021677,1
650837,1021668,1
650837,1347772,1
650837,1694503,1
650837,1694729,1
650837,1694923,1
650837,2931326,1
650837,3230424,1
650837,3066950,1
650837,3842396,1
650837,3850520,1
650837,3842612,1
650837,3842566,1
650837,3849730,1
650837,2037249,1
650837,1579892,1
650837,1579884,1
650837,1579846,1
519319,887571,1
519319,872817,1
519319,872827,1
519319,862478,1
519319,862485,1
519319,862495,1
519319,495314,1
519319,597786,1
519319,459352,1
519319,872815,1
519319,862532,1
519319,862524,1
519319,6661,1
519319,6555,1
519319,6557,1
519319,6617,1
519319,6567,1
519319,6581,1
519319,6682,1
519319,1077632,1
519319,1077649,1
519319,1240223,1
519319,862486,1
519319,1994691,1
519319,1994836,1
519319,1077637,1
519319,1077674,1
519319,1077661,1
519319,1077699,1
519319,55838,1
519319,55835,1
519319,55908,1
519319,3177332,1
519319,3174348,1
519319,3176691,1
519319,3174365,1
519319,2433710,1
519319,2432811,1
519319,1077642,1
519319,1077638,1
519319,1240212,1
519319,668948,1
519319,674749,1
519319,674754,1
519319,1976614,1
519319,1240221,1
519319,2472203,1
519319,2472218,1
519319,731013,1
519319,6663,1
519319,6668,1
519319,6630,1
519319,6615,1
519319,1077686,1
519319,1077725,1
519319,733276,1
519319,3215489,1
519319,3215509,1
519319,1077724,1
519319,1077720,1
519319,1994817,1
519319,1994798,1
519319,55831,1
519319,55616,1
519319,55775,1
519319,1077633,1
519319,862511,1
519319,1077644,1
519319,1077716,1
519319,459330,1
519319,459336,1
519319,597857,1
519319,46703,1
519319,1627673,1
519319,253062,1
519319,46847,1
519319,46829,1
519319,1240222,1
519319,674741,1
519319,1223646,1
519319,1223648,1
519319,1223635,1
519319,813255,1
519319,813264,1
519319,813267,1
519319,813269,1
519319,46876,1
519319,3133003,1
519319,459321,1
519319,459353,1
519319,2472227,1
519319,1077621,1
519319,46874,1
519319,46780,1
519319,750750,1
519319,862508,1
519319,1077663,1
519319,1077748,1
519319,1077702,1
519319,1481497,1
519319,733264,1
519319,46858,1
519319,3133024,1
519319,55873,1
519319,1077643,1
519319,1077647,1
519319,2118762,1
519319,46711,1
519319,46717,1
519319,1994771,1
519319,326521,1
519319,326547,1
519319,597787,1
519319,862474,1
519319,862525,1
519319,760841,1
519319,3133014,1
519319,1196456,1
519319,55938,1
4886830,1086331,1
4886830,1086785,1
4886830,1086332,1
4886830,1086339,1
4886830,1086489,1
4886830,1086492,1
4886830,1086497,1
4886830,1086553,1
4886830,1626632,1
4886830,1101532,1
4886830,1086520,1
4886830,1086342,1
4886830,2238979,1
4886830,2605577,1
4886830,3088675,1
4886830,2605579,1
4886830,2238985,1
4886830,1086330,1
4886830,1626633,1
4886830,2966437,1
4886830,2966447,1
4886830,2966452,1
4886830,2966843,1
4886830,2967867,1
4886830,3231235,1
4886830,2605583,1
4886830,1086765,1
4886830,2769516,1
4886830,2151187,1
4886830,1086518,1
4886830,1086526,1
4886830,1086343,1
4886830,1086554,1
4886830,1086775,1
4886830,2769530,1
4886830,1466777,1
4886830,1086341,1
4886830,1086571,1
4886830,2740971,1
4886830,1024753,1
4886830,2741907,1
4886830,1025295,1
4886830,1024786,1
4886830,1025553,1
4886830,510410,1
4886830,502895,1
4886830,502877,1
4886830,502900,1
4886830,2572092,1
4886830,2569151,1
4886830,502970,1
4886830,3450229,1
4886830,136728,1
4886830,136516,1
4886830,136698,1
4886830,136445,1
4886830,2569153,1
4886830,2740085,1
4886830,2740039,1
4886830,2740074,1
4886830,2740887,1
4886830,1971244,1
4886830,1971713,1
4886830,1971249,1
4886830,1971236,1
4886830,2131902,1
4886830,617564,1
4886830,502383,1
4886830,2569142,1
4886830,502385,1
4886830,502820,1
4886830,1025293,1
4886830,246337,1
4886830,246215,1
4886830,246200,1
4886830,246480,1
4886830,136683,1
4886830,246149,1
4886830,246553,1
4886830,246161,1
4886830,1531054,1
4886830,1109423,1
4886830,1109228,1
4886830,1109475,1
4886830,136738,1
4886830,136465,1
4886830,136747,1
4886830,136476,1
4886830,136744,1
4886830,772649,1
4886830,1826519,1
4886830,1826864,1
4886830,1826577,1
4886830,1826584,1
4886830,1826521,1
4886830,136684,1
4886830,136514,1
4886830,136742,1
4886830,136448,1
4886830,246495,1
4886830,502901,1
4886830,2572665,1
4886830,136513,1
4886830,1560986,1
4886830,2569078,1
4886830,502382,1
4886830,2769717,1
4886830,502439,1
4886830,3449639,1
4886830,136509,1
4886830,3326579,1
4886830,3326511,1
4886830,3326648,1
4886830,3326293,1
4886830,38715,1
4886830,38722,1
4886830,2585582,1
4886830,2400775,1
4886830,38569,1
4886830,2569945,1
4886830,246321,1
4886830,2400727,1
4886830,38667,1
4886830,2401322,1
4886830,2516101,1
4886830,2516106,1
4886830,2569180,1
4886830,2569172,1
4886830,502909,1
4886830,38668,1
4886830,38721,1
4886830,1024910,1
4886830,2742012,1
4886830,1025286,1
4886830,1024791,1
4886830,246393,1
4886830,2572600,1
