"order_id","client_id","order_date_ca","items_ordered"
"27717663","5359967","2014-11-11 12:40:07.825109+00","852964"
"27717663","5359967","2014-11-11 12:40:07.825109+00","853054"
"27742942","5359967","2014-11-12 12:41:43.089967+00","69518"
"27742942","5359967","2014-11-12 12:41:43.089967+00","5404"
"27742942","5359967","2014-11-12 12:41:43.089967+00","5528"
"27742942","5359967","2014-11-12 12:41:43.089967+00","7745"
"27789922","5359967","2014-11-14 00:13:20.667704+00","1477895"
"27789922","5359967","2014-11-14 00:13:20.667704+00","1475554"
"27789922","5359967","2014-11-14 00:13:20.667704+00","1475906"
"27789922","5359967","2014-11-14 00:13:20.667704+00","1475909"
"27900370","5359967","2014-11-16 21:47:19.034569+00","1475708"
"27900370","5359967","2014-11-16 21:47:19.034569+00","1475721"
"27900370","5359967","2014-11-16 21:47:19.034569+00","1475729"
"27900370","5359967","2014-11-16 21:47:19.034569+00","1475894"
"27900370","5359967","2014-11-16 21:47:19.034569+00","1475906"
"27906445","5359967","2014-11-17 12:07:38.57256+00","1450986"
"27906445","5359967","2014-11-17 12:07:38.57256+00","1450828"
"27906445","5359967","2014-11-17 12:07:38.57256+00","1450462"
"27906445","5359967","2014-11-17 12:07:38.57256+00","858004"
"27906445","5359967","2014-11-17 12:07:38.57256+00","853054"
"27949421","5359967","2014-11-18 19:49:10.4664+00","1673903"
"27949421","5359967","2014-11-18 19:49:10.4664+00","1673999"
"27949421","5359967","2014-11-18 19:49:10.4664+00","1673997"
"27960406","5359967","2014-11-19 13:34:23.356116+00","69518"
"27960406","5359967","2014-11-19 13:34:23.356116+00","5404"
"27960406","5359967","2014-11-19 13:34:23.356116+00","5528"
"27960406","5359967","2014-11-19 13:34:23.356116+00","7745"
"27987722","5359967","2014-11-20 13:35:44.739729+00","1450986"
"27987722","5359967","2014-11-20 13:35:44.739729+00","852767"
"27987722","5359967","2014-11-20 13:35:44.739729+00","858004"
"27987722","5359967","2014-11-20 13:35:44.739729+00","1450457"
"27987722","5359967","2014-11-20 13:35:44.739729+00","853054"
"28119417","5359967","2014-11-23 23:57:11.914095+00","1475721"
"28119417","5359967","2014-11-23 23:57:11.914095+00","1475708"
"28119417","5359967","2014-11-23 23:57:11.914095+00","1475554"
"28119417","5359967","2014-11-23 23:57:11.914095+00","1475894"
"28119417","5359967","2014-11-23 23:57:11.914095+00","1475909"
"28137791","5359967","2014-11-24 18:37:21.798816+00","597850"
"28137791","5359967","2014-11-24 18:37:21.798816+00","597852"
"28137791","5359967","2014-11-24 18:37:21.798816+00","850269"
"28137791","5359967","2014-11-24 18:37:21.798816+00","597793"
"28149479","5359967","2014-11-25 12:01:34.036032+00","5528"
"28149479","5359967","2014-11-25 12:01:34.036032+00","7745"
"28149479","5359967","2014-11-25 12:01:34.036032+00","2224598"
"28149479","5359967","2014-11-25 12:01:34.036032+00","5462"
"28174260","5359967","2014-11-26 12:20:24.606944+00","1112158"
"28174260","5359967","2014-11-26 12:20:24.606944+00","2844526"
"28174260","5359967","2014-11-26 12:20:24.606944+00","1112213"
"28174260","5359967","2014-11-26 12:20:24.606944+00","3075722"
"24018766","754966","2014-06-15 19:08:17.356824+00","1501063"
"24018766","754966","2014-06-15 19:08:17.356824+00","3076841"
"24197213","754966","2014-06-23 23:09:51.51366+00","15781"
"24197213","754966","2014-06-23 23:09:51.51366+00","855062"
"24197213","754966","2014-06-23 23:09:51.51366+00","15761"
"24369693","754966","2014-07-01 18:40:50.790378+00","1934656"
"24369693","754966","2014-07-01 18:40:50.790378+00","1934656"
"24369693","754966","2014-07-01 18:40:50.790378+00","1934624"
"24369693","754966","2014-07-01 18:40:50.790378+00","1934631"
"24369693","754966","2014-07-01 18:40:50.790378+00","1934766"
"24590994","754966","2014-07-12 12:33:39.586885+00","1308997"
"24590994","754966","2014-07-12 12:33:39.586885+00","1308997"
"24590994","754966","2014-07-12 12:33:39.586885+00","1309401"
"24590994","754966","2014-07-12 12:33:39.586885+00","1309412"
"24590994","754966","2014-07-12 12:33:39.586885+00","1309421"
"24590994","754966","2014-07-12 12:33:39.586885+00","1308997"
"24653303","754966","2014-07-14 18:35:34.417647+00","802216"
"24653303","754966","2014-07-14 18:35:34.417647+00","344219"
"24653303","754966","2014-07-14 18:35:34.417647+00","344224"
"24653303","754966","2014-07-14 18:35:34.417647+00","344226"
"24653303","754966","2014-07-14 18:35:34.417647+00","801605"
"24673499","754966","2014-07-15 18:51:22.900935+00","855062"
"24673499","754966","2014-07-15 18:51:22.900935+00","15781"
"24673499","754966","2014-07-15 18:51:22.900935+00","15761"
"24812366","754966","2014-07-21 18:57:19.280946+00","15750"
"24812366","754966","2014-07-21 18:57:19.280946+00","15781"
"24812366","754966","2014-07-21 18:57:19.280946+00","15761"
"24901375","754966","2014-07-25 22:56:46.147429+00","14350"
"24901375","754966","2014-07-25 22:56:46.147429+00","14276"
"24901375","754966","2014-07-25 22:56:46.147429+00","14303"
"25005591","754966","2014-07-31 10:43:40.928365+00","1257738"
"25005591","754966","2014-07-31 10:43:40.928365+00","1257802"
"25005591","754966","2014-07-31 10:43:40.928365+00","1257804"
"25005591","754966","2014-07-31 10:43:40.928365+00","861960"
"25005591","754966","2014-07-31 10:43:40.928365+00","1257806"
"25104858","754966","2014-08-04 07:59:56.887444+00","9368"
"25104858","754966","2014-08-04 07:59:56.887444+00","9360"
"25104858","754966","2014-08-04 07:59:56.887444+00","9375"
"25104858","754966","2014-08-04 07:59:56.887444+00","9387"
"25161917","754966","2014-08-06 20:00:44.247108+00","1437054"
"25161917","754966","2014-08-06 20:00:44.247108+00","1437054"
"25161917","754966","2014-08-06 20:00:44.247108+00","1437054"
"25161917","754966","2014-08-06 20:00:44.247108+00","1437054"
"25161917","754966","2014-08-06 20:00:44.247108+00","6735"
"25181040","754966","2014-08-07 18:44:53.262543+00","1934656"
"25181040","754966","2014-08-07 18:44:53.262543+00","2102860"
"25181040","754966","2014-08-07 18:44:53.262543+00","2604303"
"25211170","754966","2014-08-08 21:42:33.167136+00","855062"
"25211170","754966","2014-08-08 21:42:33.167136+00","15779"
"25211170","754966","2014-08-08 21:42:33.167136+00","15761"
"25290374","754966","2014-08-12 13:22:47.652092+00","1308989"
"25290374","754966","2014-08-12 13:22:47.652092+00","1308989"
"25290374","754966","2014-08-12 13:22:47.652092+00","1308997"
"25290374","754966","2014-08-12 13:22:47.652092+00","1308997"
"25290374","754966","2014-08-12 13:22:47.652092+00","1309412"
"25290374","754966","2014-08-12 13:22:47.652092+00","1309399"
"25290374","754966","2014-08-12 13:22:47.652092+00","1309422"
"25386257","754966","2014-08-16 16:09:35.558725+00","57788"
"25386257","754966","2014-08-16 16:09:35.558725+00","3322842"
"25386257","754966","2014-08-16 16:09:35.558725+00","58050"
"25539612","754966","2014-08-23 05:38:35.919177+00","318177"
"25539612","754966","2014-08-23 05:38:35.919177+00","9400"
"25539612","754966","2014-08-23 05:38:35.919177+00","9402"
"25539612","754966","2014-08-23 05:38:35.919177+00","1203229"
"25539612","754966","2014-08-23 05:38:35.919177+00","9367"
"25653460","754966","2014-08-27 19:05:03.307297+00","1052696"
"25653460","754966","2014-08-27 19:05:03.307297+00","374186"
"25653460","754966","2014-08-27 19:05:03.307297+00","55906"
"25653460","754966","2014-08-27 19:05:03.307297+00","1575289"
"25703973","754966","2014-08-29 19:16:27.473484+00","1501063"
"25703973","754966","2014-08-29 19:16:27.473484+00","1501063"
"25703973","754966","2014-08-29 19:16:27.473484+00","1385161"
"25703973","754966","2014-08-29 19:16:27.473484+00","1279697"
"25824167","754966","2014-09-03 18:04:04.089551+00","15761"
"25824167","754966","2014-09-03 18:04:04.089551+00","15750"
"25824167","754966","2014-09-03 18:04:04.089551+00","15781"
"25852880","754966","2014-09-05 00:29:22.742609+00","2301"
"25852880","754966","2014-09-05 00:29:22.742609+00","344219"
"25852880","754966","2014-09-05 00:29:22.742609+00","344221"
"25852880","754966","2014-09-05 00:29:22.742609+00","344222"
"25852880","754966","2014-09-05 00:29:22.742609+00","802216"
"25852880","754966","2014-09-05 00:29:22.742609+00","344217"
"25902709","754966","2014-09-06 17:09:10.413973+00","572179"
"25902709","754966","2014-09-06 17:09:10.413973+00","16140"
"25902709","754966","2014-09-06 17:09:10.413973+00","38311"
"25902709","754966","2014-09-06 17:09:10.413973+00","16064"
"25914791","754966","2014-09-07 07:50:57.146954+00","9400"
"25914791","754966","2014-09-07 07:50:57.146954+00","9402"
"25914791","754966","2014-09-07 07:50:57.146954+00","9375"
"25914791","754966","2014-09-07 07:50:57.146954+00","9402"
"25914791","754966","2014-09-07 07:50:57.146954+00","9380"
"25914791","754966","2014-09-07 07:50:57.146954+00","1203229"
"25926891","754966","2014-09-07 14:48:30.261464+00","1279689"
"25991046","754966","2014-09-10 11:38:19.076778+00","1768245"
"25991046","754966","2014-09-10 11:38:19.076778+00","1257804"
"25991046","754966","2014-09-10 11:38:19.076778+00","1257802"
"25991046","754966","2014-09-10 11:38:19.076778+00","861947"
"25991046","754966","2014-09-10 11:38:19.076778+00","861965"
"26084803","754966","2014-09-13 17:42:42.690574+00","1934766"
"26084803","754966","2014-09-13 17:42:42.690574+00","2604293"
"26138799","754966","2014-09-15 16:57:52.103529+00","1308989"
"26138799","754966","2014-09-15 16:57:52.103529+00","1308997"
"26138799","754966","2014-09-15 16:57:52.103529+00","1308997"
"26138799","754966","2014-09-15 16:57:52.103529+00","1309410"
"26138799","754966","2014-09-15 16:57:52.103529+00","1309409"
"26138799","754966","2014-09-15 16:57:52.103529+00","1309399"
"26259732","754966","2014-09-20 15:34:45.108434+00","15750"
"26259732","754966","2014-09-20 15:34:45.108434+00","15779"
"26259732","754966","2014-09-20 15:34:45.108434+00","15749"
"26272809","754966","2014-09-20 19:36:07.781313+00","55906"
"26272809","754966","2014-09-20 19:36:07.781313+00","55906"
"26272809","754966","2014-09-20 19:36:07.781313+00","55597"
"26272809","754966","2014-09-20 19:36:07.781313+00","55613"
"26294798","754966","2014-09-21 16:07:52.598511+00","1934766"
"26294798","754966","2014-09-21 16:07:52.598511+00","1934770"
"26432455","754966","2014-09-27 00:28:47.233537+00","15750"
"26432455","754966","2014-09-27 00:28:47.233537+00","15781"
"26432455","754966","2014-09-27 00:28:47.233537+00","855062"
"26440869","754966","2014-09-27 13:30:31.249871+00","1223675"
"26440869","754966","2014-09-27 13:30:31.249871+00","1223692"
"26440869","754966","2014-09-27 13:30:31.249871+00","1223721"
"26440869","754966","2014-09-27 13:30:31.249871+00","1223727"
"26440869","754966","2014-09-27 13:30:31.249871+00","1223726"
"26513284","754966","2014-09-29 18:29:04.965374+00","1934766"
"26513284","754966","2014-09-29 18:29:04.965374+00","1934770"
"26513284","754966","2014-09-29 18:29:04.965374+00","1934618"
"26513284","754966","2014-09-29 18:29:04.965374+00","1934631"
"26580497","754966","2014-10-02 18:16:54.15657+00","1934766"
"26580497","754966","2014-10-02 18:16:54.15657+00","1934770"
"26636972","754966","2014-10-04 16:48:54.182652+00","344217"
"26636972","754966","2014-10-04 16:48:54.182652+00","344219"
"26636972","754966","2014-10-04 16:48:54.182652+00","344221"
"26636972","754966","2014-10-04 16:48:54.182652+00","344222"
"26636972","754966","2014-10-04 16:48:54.182652+00","344226"
"26636972","754966","2014-10-04 16:48:54.182652+00","802184"
"26636972","754966","2014-10-04 16:48:54.182652+00","802216"
"26646413","754966","2014-10-04 19:40:59.605165+00","55906"
"26646413","754966","2014-10-04 19:40:59.605165+00","55903"
"26646413","754966","2014-10-04 19:40:59.605165+00","1051840"
"26646413","754966","2014-10-04 19:40:59.605165+00","1051844"
"26729246","754966","2014-10-08 10:10:20.260103+00","1308989"
"26729246","754966","2014-10-08 10:10:20.260103+00","1308997"
"26729246","754966","2014-10-08 10:10:20.260103+00","1309399"
"26729246","754966","2014-10-08 10:10:20.260103+00","1309077"
"26729246","754966","2014-10-08 10:10:20.260103+00","1309070"
"26729246","754966","2014-10-08 10:10:20.260103+00","1308889"
"26799887","754966","2014-10-10 18:43:26.886081+00","1934766"
"26799887","754966","2014-10-10 18:43:26.886081+00","1934624"
"26804696","754966","2014-10-10 21:12:19.489938+00","1051840"
"26804696","754966","2014-10-10 21:12:19.489938+00","55612"
"26804696","754966","2014-10-10 21:12:19.489938+00","55930"
"26804696","754966","2014-10-10 21:12:19.489938+00","1991993"
"26823485","754966","2014-10-11 16:24:47.035984+00","16140"
"26823485","754966","2014-10-11 16:24:47.035984+00","572179"
"27017888","754966","2014-10-18 16:13:00.584178+00","2559216"
"27017888","754966","2014-10-18 16:13:00.584178+00","2559203"
"27017888","754966","2014-10-18 16:13:00.584178+00","2559166"
"27043244","754966","2014-10-19 13:25:08.938203+00","1475680"
"27043244","754966","2014-10-19 13:25:08.938203+00","2592161"
"27043244","754966","2014-10-19 13:25:08.938203+00","1475551"
"27053663","754966","2014-10-19 16:31:14.575412+00","344217"
"27053663","754966","2014-10-19 16:31:14.575412+00","344219"
"27053663","754966","2014-10-19 16:31:14.575412+00","344221"
"27053663","754966","2014-10-19 16:31:14.575412+00","344222"
"27053663","754966","2014-10-19 16:31:14.575412+00","2429581"
"27053663","754966","2014-10-19 16:31:14.575412+00","50721"
"27053663","754966","2014-10-19 16:31:14.575412+00","1336735"
"27157317","754966","2014-10-23 17:31:12.580686+00","1257802"
"27157317","754966","2014-10-23 17:31:12.580686+00","861965"
"27157317","754966","2014-10-23 17:31:12.580686+00","1257808"
"27157317","754966","2014-10-23 17:31:12.580686+00","1257806"
"27157317","754966","2014-10-23 17:31:12.580686+00","1257804"
"27157317","754966","2014-10-23 17:31:12.580686+00","1257807"
"27227634","754966","2014-10-25 19:26:24.359973+00","1051840"
"27227634","754966","2014-10-25 19:26:24.359973+00","55906"
"27227634","754966","2014-10-25 19:26:24.359973+00","55909"
"27227634","754966","2014-10-25 19:26:24.359973+00","55778"
"27304027","754966","2014-10-28 17:05:42.641103+00","1308997"
"27304027","754966","2014-10-28 17:05:42.641103+00","1308997"
"27304027","754966","2014-10-28 17:05:42.641103+00","1308997"
"27304027","754966","2014-10-28 17:05:42.641103+00","1309399"
"27304027","754966","2014-10-28 17:05:42.641103+00","1309403"
"27337847","754966","2014-10-29 21:35:53.165476+00","1051840"
"27337847","754966","2014-10-29 21:35:53.165476+00","55906"
"27337847","754966","2014-10-29 21:35:53.165476+00","55929"
"27419305","754966","2014-11-01 15:06:03.178479+00","1456391"
"27419305","754966","2014-11-01 15:06:03.178479+00","3043068"
"27419305","754966","2014-11-01 15:06:03.178479+00","572179"
"27419305","754966","2014-11-01 15:06:03.178479+00","1456681"
"27431734","754966","2014-11-01 17:45:59.315332+00","344217"
"27431734","754966","2014-11-01 17:45:59.315332+00","344219"
"27431734","754966","2014-11-01 17:45:59.315332+00","344221"
"27431734","754966","2014-11-01 17:45:59.315332+00","344222"
"27431734","754966","2014-11-01 17:45:59.315332+00","344183"
"27431734","754966","2014-11-01 17:45:59.315332+00","802340"
"27431734","754966","2014-11-01 17:45:59.315332+00","2316"
"27431734","754966","2014-11-01 17:45:59.315332+00","344227"
"27464292","754966","2014-11-02 16:45:00.00545+00","1051840"
"27464292","754966","2014-11-02 16:45:00.00545+00","55827"
"27525681","754966","2014-11-04 19:27:20.32074+00","855062"
"27525681","754966","2014-11-04 19:27:20.32074+00","15781"
"27525681","754966","2014-11-04 19:27:20.32074+00","15761"
"27551150","754966","2014-11-05 19:42:32.848306+00","861559"
"27551150","754966","2014-11-05 19:42:32.848306+00","861542"
"27644473","754966","2014-11-08 19:03:25.586337+00","1051840"
"27644473","754966","2014-11-08 19:03:25.586337+00","55612"
"27644473","754966","2014-11-08 19:03:25.586337+00","55895"
"27644473","754966","2014-11-08 19:03:25.586337+00","55893"
"27644473","754966","2014-11-08 19:03:25.586337+00","55775"
"27661736","754966","2014-11-09 13:48:35.556513+00","861559"
"27661736","754966","2014-11-09 13:48:35.556513+00","861563"
"27661736","754966","2014-11-09 13:48:35.556513+00","1976614"
"27729831","754966","2014-11-11 18:15:00.194239+00","15781"
"27729831","754966","2014-11-11 18:15:00.194239+00","15779"
"27729831","754966","2014-11-11 18:15:00.194239+00","15761"
"27786323","754966","2014-11-13 19:58:55.677678+00","861559"
"27786323","754966","2014-11-13 19:58:55.677678+00","1915064"
"27786323","754966","2014-11-13 19:58:55.677678+00","861563"
"27786323","754966","2014-11-13 19:58:55.677678+00","1219060"
"27863968","754966","2014-11-16 01:25:43.333353+00","1051840"
"27863968","754966","2014-11-16 01:25:43.333353+00","55906"
"27863968","754966","2014-11-16 01:25:43.333353+00","55929"
"27896503","754966","2014-11-16 19:28:12.575688+00","1279704"
"27896503","754966","2014-11-16 19:28:12.575688+00","3095993"
"27896503","754966","2014-11-16 19:28:12.575688+00","1279697"
"27896503","754966","2014-11-16 19:28:12.575688+00","1501063"
"27961176","754966","2014-11-19 14:06:14.158627+00","1309399"
"27961176","754966","2014-11-19 14:06:14.158627+00","1309403"
"27961176","754966","2014-11-19 14:06:14.158627+00","1308997"
"27961176","754966","2014-11-19 14:06:14.158627+00","1308997"
"27961176","754966","2014-11-19 14:06:14.158627+00","1309137"
"28052308","754966","2014-11-22 12:16:04.090251+00","1051840"
"28052308","754966","2014-11-22 12:16:04.090251+00","55962"
"28092951","754966","2014-11-23 13:40:29.916972+00","861559"
"28092951","754966","2014-11-23 13:40:29.916972+00","861565"
"28092951","754966","2014-11-23 13:40:29.916972+00","1219060"
"28092951","754966","2014-11-23 13:40:29.916972+00","2369525"
"28173729","754966","2014-11-26 11:58:31.013692+00","459317"
"28173729","754966","2014-11-26 11:58:31.013692+00","459318"
"28173729","754966","2014-11-26 11:58:31.013692+00","459368"
"28184502","754966","2014-11-26 17:27:26.032082+00","1051840"
"28184502","754966","2014-11-26 17:27:26.032082+00","374167"
"28184502","754966","2014-11-26 17:27:26.032082+00","55906"
"28230277","754966","2014-11-29 13:23:38.640288+00","1051840"
"28230277","754966","2014-11-29 13:23:38.640288+00","55837"
"28230277","754966","2014-11-29 13:23:38.640288+00","55775"
"28230277","754966","2014-11-29 13:23:38.640288+00","374168"
"28230277","754966","2014-11-29 13:23:38.640288+00","1992027"
"28230277","754966","2014-11-29 13:23:38.640288+00","1052696"
"28230277","754966","2014-11-29 13:23:38.640288+00","374167"
"23707740","3316197","2014-06-01 18:38:56.823112+00","1731654"
"23707740","3316197","2014-06-01 18:38:56.823112+00","1731677"
"23707740","3316197","2014-06-01 18:38:56.823112+00","1731717"
"23707740","3316197","2014-06-01 18:38:56.823112+00","1731626"
"23707740","3316197","2014-06-01 18:38:56.823112+00","1731717"
"23937296","3316197","2014-06-12 16:49:53.686772+00","1731677"
"23937296","3316197","2014-06-12 16:49:53.686772+00","1731717"
"23937296","3316197","2014-06-12 16:49:53.686772+00","1731654"
"24366269","3316197","2014-07-01 17:15:18.586434+00","1731677"
"24366269","3316197","2014-07-01 17:15:18.586434+00","1731717"
"24366269","3316197","2014-07-01 17:15:18.586434+00","1731626"
"24366269","3316197","2014-07-01 17:15:18.586434+00","1731717"
"24366269","3316197","2014-07-01 17:15:18.586434+00","1731677"
"24366269","3316197","2014-07-01 17:15:18.586434+00","1731668"
"24600552","3316197","2014-07-12 17:08:15.351513+00","1731677"
"24600552","3316197","2014-07-12 17:08:15.351513+00","1731717"
"24787070","3316197","2014-07-20 17:17:04.543497+00","1731677"
"24787070","3316197","2014-07-20 17:17:04.543497+00","1731717"
"24793500","3316197","2014-07-20 19:36:29.269926+00","2483461"
"24868147","3316197","2014-07-24 17:17:58.253218+00","1731677"
"24868147","3316197","2014-07-24 17:17:58.253218+00","1731717"
"24975750","3316197","2014-07-29 17:44:30.477656+00","1731677"
"24975750","3316197","2014-07-29 17:44:30.477656+00","1731717"
"24998260","3316197","2014-07-30 18:41:43.704107+00","1731677"
"24998260","3316197","2014-07-30 18:41:43.704107+00","1731717"
"24998260","3316197","2014-07-30 18:41:43.704107+00","1731656"
"24998260","3316197","2014-07-30 18:41:43.704107+00","1731723"
"25070666","3316197","2014-08-02 18:23:42.792821+00","2483461"
"25070666","3316197","2014-08-02 18:23:42.792821+00","2483399"
"25117739","3316197","2014-08-04 17:39:14.971875+00","1731677"
"25117739","3316197","2014-08-04 17:39:14.971875+00","1731717"
"25362213","3316197","2014-08-15 17:03:04.61287+00","1731677"
"25362213","3316197","2014-08-15 17:03:04.61287+00","1731717"
"25362213","3316197","2014-08-15 17:03:04.61287+00","1731723"
"25398589","3316197","2014-08-16 21:53:22.206661+00","1200068"
"25398589","3316197","2014-08-16 21:53:22.206661+00","1200018"
"25398589","3316197","2014-08-16 21:53:22.206661+00","1200021"
"25418364","3316197","2014-08-17 17:27:45.005122+00","1456370"
"25418364","3316197","2014-08-17 17:27:45.005122+00","1456369"
"25418364","3316197","2014-08-17 17:27:45.005122+00","1456272"
"25418364","3316197","2014-08-17 17:27:45.005122+00","1456228"
"25501290","3316197","2014-08-21 16:47:44.445649+00","1731677"
"25501290","3316197","2014-08-21 16:47:44.445649+00","1731717"
"25501290","3316197","2014-08-21 16:47:44.445649+00","1731723"
"25515656","3316197","2014-08-22 11:34:13.168148+00","1456228"
"25515656","3316197","2014-08-22 11:34:13.168148+00","1456201"
"25515656","3316197","2014-08-22 11:34:13.168148+00","1557325"
"25557134","3316197","2014-08-23 17:29:13.547052+00","2483461"
"25557134","3316197","2014-08-23 17:29:13.547052+00","2483466"
"25648007","3316197","2014-08-27 16:49:51.867284+00","1731677"
"25648007","3316197","2014-08-27 16:49:51.867284+00","1731717"
"25724706","3316197","2014-08-30 17:09:06.382507+00","2483461"
"25779735","3316197","2014-09-01 17:36:12.780515+00","1731677"
"25779735","3316197","2014-09-01 17:36:12.780515+00","1731717"
"25779735","3316197","2014-09-01 17:36:12.780515+00","1731654"
"26052344","3316197","2014-09-12 17:35:46.695312+00","1731677"
"26052344","3316197","2014-09-12 17:35:46.695312+00","1731717"
"26052344","3316197","2014-09-12 17:35:46.695312+00","1731677"
"26052344","3316197","2014-09-12 17:35:46.695312+00","1731723"
"26117235","3316197","2014-09-14 17:39:30.414234+00","1456228"
"26117235","3316197","2014-09-14 17:39:30.414234+00","427186"
"26117235","3316197","2014-09-14 17:39:30.414234+00","1456369"
"26117235","3316197","2014-09-14 17:39:30.414234+00","1456272"
"26117235","3316197","2014-09-14 17:39:30.414234+00","1456367"
"26262862","3316197","2014-09-20 16:32:58.305085+00","1731677"
"26262862","3316197","2014-09-20 16:32:58.305085+00","1731717"
"26262862","3316197","2014-09-20 16:32:58.305085+00","1731673"
"26262862","3316197","2014-09-20 16:32:58.305085+00","1731723"
"26393047","3316197","2014-09-25 17:10:16.407932+00","1731677"
"26393047","3316197","2014-09-25 17:10:16.407932+00","1731717"
"26393047","3316197","2014-09-25 17:10:16.407932+00","1731723"
"26422203","3316197","2014-09-26 17:35:35.715951+00","2483466"
"26422203","3316197","2014-09-26 17:35:35.715951+00","2483466"
"26422203","3316197","2014-09-26 17:35:35.715951+00","2483402"
"26553716","3316197","2014-10-01 16:50:53.365584+00","2483466"
"26606388","3316197","2014-10-03 17:12:21.510177+00","1731677"
"26606388","3316197","2014-10-03 17:12:21.510177+00","1731717"
"26606388","3316197","2014-10-03 17:12:21.510177+00","1731723"
"26669595","3316197","2014-10-05 16:36:44.428812+00","1200068"
"26669595","3316197","2014-10-05 16:36:44.428812+00","1200018"
"26669595","3316197","2014-10-05 16:36:44.428812+00","1200021"
"26754149","3316197","2014-10-09 11:32:15.026456+00","1456228"
"26754149","3316197","2014-10-09 11:32:15.026456+00","1456201"
"26864780","3316197","2014-10-12 18:18:21.452848+00","1731677"
"26864780","3316197","2014-10-12 18:18:21.452848+00","1731717"
"26864780","3316197","2014-10-12 18:18:21.452848+00","1731663"
"26864780","3316197","2014-10-12 18:18:21.452848+00","1731625"
"26864780","3316197","2014-10-12 18:18:21.452848+00","1731652"
"26864780","3316197","2014-10-12 18:18:21.452848+00","1731659"
"26864780","3316197","2014-10-12 18:18:21.452848+00","1731673"
"26864780","3316197","2014-10-12 18:18:21.452848+00","1731673"
"26910394","3316197","2014-10-14 17:17:52.794673+00","1456369"
"26910394","3316197","2014-10-14 17:17:52.794673+00","1456272"
"26910394","3316197","2014-10-14 17:17:52.794673+00","1456228"
"26931623","3316197","2014-10-15 16:14:27.726798+00","1200083"
"26931623","3316197","2014-10-15 16:14:27.726798+00","1200056"
"26946944","3316197","2014-10-16 10:47:50.453939+00","1456228"
"26946944","3316197","2014-10-16 10:47:50.453939+00","1456201"
"26946944","3316197","2014-10-16 10:47:50.453939+00","1557325"
"26966402","3316197","2014-10-16 20:24:02.458714+00","1200069"
"26966402","3316197","2014-10-16 20:24:02.458714+00","1200021"
"27017238","3316197","2014-10-18 16:02:04.485406+00","1731677"
"27017238","3316197","2014-10-18 16:02:04.485406+00","1731717"
"27017238","3316197","2014-10-18 16:02:04.485406+00","1731723"
"27017238","3316197","2014-10-18 16:02:04.485406+00","1731673"
"27064327","3316197","2014-10-19 19:31:58.271385+00","1200069"
"27064327","3316197","2014-10-19 19:31:58.271385+00","1200021"
"27170800","3316197","2014-10-24 11:20:53.043422+00","1456228"
"27170800","3316197","2014-10-24 11:20:53.043422+00","1456201"
"27170800","3316197","2014-10-24 11:20:53.043422+00","1557325"
"27197051","3316197","2014-10-24 21:12:55.973033+00","1200069"
"27197051","3316197","2014-10-24 21:12:55.973033+00","1200021"
"27197051","3316197","2014-10-24 21:12:55.973033+00","1200056"
"27263862","3316197","2014-10-26 19:44:49.484278+00","1731677"
"27263862","3316197","2014-10-26 19:44:49.484278+00","1731717"
"27263862","3316197","2014-10-26 19:44:49.484278+00","1731723"
"27332037","3316197","2014-10-29 17:56:29.534964+00","1200056"
"27332037","3316197","2014-10-29 17:56:29.534964+00","1200003"
"27332037","3316197","2014-10-29 17:56:29.534964+00","1200069"
"27332037","3316197","2014-10-29 17:56:29.534964+00","1200069"
"27396423","3316197","2014-10-31 19:49:19.012087+00","1456228"
"27396423","3316197","2014-10-31 19:49:19.012087+00","1556912"
"27396423","3316197","2014-10-31 19:49:19.012087+00","1456369"
"27396423","3316197","2014-10-31 19:49:19.012087+00","1456367"
"27396423","3316197","2014-10-31 19:49:19.012087+00","1557325"
"27475825","3316197","2014-11-02 19:43:43.935212+00","1200068"
"27475825","3316197","2014-11-02 19:43:43.935212+00","1200021"
"27522033","3316197","2014-11-04 18:08:49.984287+00","1731677"
"27522033","3316197","2014-11-04 18:08:49.984287+00","1731717"
"27522033","3316197","2014-11-04 18:08:49.984287+00","1731723"
"27522033","3316197","2014-11-04 18:08:49.984287+00","1731626"
"27640451","3316197","2014-11-08 18:02:38.755468+00","1731677"
"27640451","3316197","2014-11-08 18:02:38.755468+00","1731717"
"27640451","3316197","2014-11-08 18:02:38.755468+00","1731723"
"27729920","3316197","2014-11-11 18:16:38.652672+00","1456369"
"27729920","3316197","2014-11-11 18:16:38.652672+00","1456272"
"27729920","3316197","2014-11-11 18:16:38.652672+00","1456228"
"27729920","3316197","2014-11-11 18:16:38.652672+00","1557325"
"27887712","3316197","2014-11-16 17:22:35.696541+00","1200068"
"27887712","3316197","2014-11-16 17:22:35.696541+00","1199995"
"27943414","3316197","2014-11-18 17:44:31.384202+00","1731677"
"27943414","3316197","2014-11-18 17:44:31.384202+00","1731717"
"28059701","3316197","2014-11-22 15:08:46.948557+00","1456369"
"28059701","3316197","2014-11-22 15:08:46.948557+00","1456272"
"28059701","3316197","2014-11-22 15:08:46.948557+00","1456228"
"28059701","3316197","2014-11-22 15:08:46.948557+00","1456269"
"28114585","3316197","2014-11-23 19:27:33.511589+00","2483130"
"28114585","3316197","2014-11-23 19:27:33.511589+00","2482914"
"28114585","3316197","2014-11-23 19:27:33.511589+00","2483138"
"28114585","3316197","2014-11-23 19:27:33.511589+00","2483283"
